RNN,2,32,adagrad,0.2,50,0.7966339411775661
RNN,2,32,adagrad,0.2,75,0.793828892089207
RNN,2,32,adagrad,0.2,100,0.793828892089207
RNN,2,32,adagrad,0.2,150,0.7279102386799634
RNN,2,32,adam,0.5,50,0.791023843000848
RNN,2,32,adam,0.5,75,0.791023843000848
RNN,2,32,adam,0.5,100,0.791023843000848
RNN,2,32,adam,0.5,150,0.791023843000848
RNN,2,32,adam,0.4,50,0.791023843000848
RNN,2,32,adam,0.4,75,0.791023843000848
RNN,2,32,adam,0.4,100,0.791023843000848
RNN,2,32,adam,0.4,150,0.791023843000848
RNN,2,32,adam,0.2,50,0.793828892089207
RNN,2,32,adam,0.2,75,0.7980364657217457
RNN,2,32,adam,0.2,100,0.8022440393542842
RNN,2,32,adam,0.2,150,0.791023843000848
RNN,2,16,adagrad,0.5,50,0.791023843000848
RNN,2,16,adagrad,0.5,75,0.791023843000848
RNN,2,16,adagrad,0.5,100,0.791023843000848
RNN,2,16,adagrad,0.5,150,0.791023843000848
RNN,2,16,adagrad,0.4,50,0.791023843000848
RNN,2,16,adagrad,0.4,75,0.791023843000848
RNN,2,16,adagrad,0.4,100,0.791023843000848
RNN,2,16,adagrad,0.4,150,0.7896213185402655
RNN,2,16,adagrad,0.2,50,0.7952314166333866
RNN,2,16,adagrad,0.2,75,0.7924263675450276
RNN,2,16,adagrad,0.2,100,0.7952314166333866
RNN,2,16,adagrad,0.2,150,0.793828892089207
RNN,2,16,adam,0.5,50,0.791023843000848
RNN,2,16,adam,0.5,75,0.791023843000848
RNN,2,16,adam,0.5,100,0.791023843000848
RNN,2,16,adam,0.5,150,0.791023843000848
RNN,2,16,adam,0.4,50,0.791023843000848
RNN,2,16,adam,0.4,75,0.7924263675450276
RNN,2,16,adam,0.4,100,0.791023843000848
RNN,2,16,adam,0.4,150,0.791023843000848
RNN,2,16,adam,0.2,50,0.7966339411775661
RNN,2,16,adam,0.2,75,0.7952314166333866
RNN,2,16,adam,0.2,100,0.7952314166333866
RNN,2,16,adam,0.2,150,0.793828892089207
RNN,3,64,adagrad,0.5,50,0.791023843000848
RNN,3,64,adagrad,0.5,75,0.791023843000848
RNN,3,64,adagrad,0.5,100,0.791023843000848
RNN,3,64,adagrad,0.5,150,0.791023843000848
RNN,3,64,adagrad,0.4,50,0.791023843000848
RNN,3,64,adagrad,0.4,75,0.791023843000848
RNN,3,64,adagrad,0.4,100,0.791023843000848
RNN,3,64,adagrad,0.4,150,0.791023843000848
RNN,3,64,adagrad,0.2,50,0.7713884994659317
RNN,3,64,adagrad,0.2,75,0.7966339411775661
RNN,3,64,adagrad,0.2,100,0.7980364657217457
RNN,3,64,adagrad,0.2,150,0.7952314166333866
RNN,3,64,adam,0.5,50,0.791023843000848
RNN,3,64,adam,0.5,75,0.791023843000848
RNN,3,64,adam,0.5,100,0.791023843000848
RNN,3,64,adam,0.5,150,0.791023843000848
RNN,3,64,adam,0.4,50,0.791023843000848
RNN,3,64,adam,0.4,75,0.791023843000848
RNN,3,64,adam,0.4,100,0.791023843000848
RNN,3,64,adam,0.4,150,0.791023843000848
RNN,3,64,adam,0.4,150,0.791023843000848
RNN,3,64,adam,0.2,50,0.7924263675450276
RNN,3,64,adam,0.2,75,0.7924263675450276
RNN,3,64,adam,0.2,100,0.793828892089207
RNN,3,64,adam,0.2,150,0.793828892089207
RNN,3,32,adagrad,0.5,50,0.791023843000848
RNN,3,32,adagrad,0.5,75,0.791023843000848
RNN,3,32,adagrad,0.5,100,0.791023843000848
RNN,3,32,adagrad,0.5,150,0.791023843000848
RNN,3,32,adagrad,0.4,50,0.791023843000848
RNN,3,32,adagrad,0.4,75,0.7924263675450276
RNN,3,32,adagrad,0.4,100,0.791023843000848
RNN,3,32,adagrad,0.4,150,0.791023843000848
RNN,3,32,adagrad,0.2,50,0.7924263675450276
RNN,3,32,adagrad,0.2,75,0.7966339411775661
RNN,3,32,adagrad,0.2,100,0.7966339411775661
RNN,3,32,adagrad,0.2,150,0.7896213184566685
RNN,3,32,adam,0.5,50,0.791023843000848
RNN,3,32,adam,0.5,75,0.791023843000848
RNN,3,32,adam,0.5,100,0.791023843000848
RNN,3,32,adam,0.5,150,0.791023843000848
RNN,3,32,adam,0.4,50,0.791023843000848
RNN,3,32,adam,0.4,75,0.791023843000848
RNN,3,32,adam,0.4,100,0.791023843000848
RNN,3,32,adam,0.4,150,0.791023843000848
RNN,3,32,adam,0.2,50,0.7966339411775661
RNN,3,32,adam,0.2,75,0.7980364657217457
RNN,3,32,adam,0.2,100,0.7966339411775661
RNN,3,32,adam,0.2,150,0.7868162693683095
RNN,3,16,adagrad,0.5,50,0.791023843000848
RNN,3,16,adagrad,0.5,75,0.791023843000848
RNN,3,16,adagrad,0.5,100,0.791023843000848
RNN,3,16,adagrad,0.5,150,0.791023843000848
RNN,3,16,adagrad,0.4,50,0.793828892089207
RNN,3,16,adagrad,0.4,75,0.791023843000848
RNN,3,16,adagrad,0.4,100,0.791023843000848
RNN,3,16,adagrad,0.4,150,0.791023843000848
RNN,3,16,adagrad,0.2,50,0.8036465638984638
RNN,3,16,adagrad,0.2,75,0.7980364657217457
RNN,3,16,adagrad,0.2,100,0.7924263675450276
RNN,3,16,adagrad,0.2,150,0.793828892089207
RNN,3,16,adam,0.5,50,0.791023843000848
RNN,3,16,adam,0.5,75,0.791023843000848
RNN,3,16,adam,0.5,100,0.791023843000848
RNN,3,16,adam,0.5,150,0.791023843000848
RNN,3,16,adam,0.4,50,0.791023843000848
RNN,3,16,adam,0.4,75,0.791023843000848
RNN,3,16,adam,0.4,100,0.791023843000848
RNN,3,16,adam,0.4,150,0.791023843000848
RNN,3,16,adam,0.2,50,0.8022440393542842
RNN,3,16,adam,0.2,75,0.7952314166333866
RNN,3,16,adam,0.2,100,0.791023843000848
RNN,3,16,adam,0.2,150,0.793828892089207
RNN,4,64,adagrad,0.5,50,0.791023843000848
RNN,4,64,adagrad,0.5,75,0.791023843000848
RNN,4,64,adagrad,0.5,100,0.791023843000848
RNN,4,64,adagrad,0.5,150,0.791023843000848
RNN,4,64,adagrad,0.4,50,0.791023843000848
RNN,4,64,adagrad,0.4,75,0.791023843000848
RNN,4,64,adagrad,0.4,100,0.7924263675450276
RNN,4,64,adagrad,0.4,150,0.791023843000848
RNN,4,64,adagrad,0.2,50,0.7966339411775661
